"Notes"	"County"	"County Code"	"ICD-10 113 Cause List"	"ICD-10 113 Cause List Code"	Deaths	Population	Crude Rate
	"Bienville Parish, LA"	"22013"	"Multiple myeloma and immunoproliferative neoplasms (C88,C90)"	"GR113-041"	Suppressed	12776	Suppressed
	"Bienville Parish, LA"	"22013"	"Other and unspecified malignant neoplasms of lymphoid, hematopoietic and related tissue (C96)"	"GR113-042"	Suppressed	12776	Suppressed
	"Bienville Parish, LA"	"22013"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	Suppressed	12776	Suppressed
	"Bienville Parish, LA"	"22013"	"#In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)"	"GR113-044"	16	12776	Unreliable
	"Bienville Parish, LA"	"22013"	"#Anemias (D50-D64)"	"GR113-045"	Suppressed	12776	Suppressed
	"Bienville Parish, LA"	"22013"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	Suppressed	12776	Suppressed
	"Bienville Parish, LA"	"22013"	"#Nutritional deficiencies (E40-E64)"	"GR113-047"	Suppressed	12776	Suppressed
	"Bienville Parish, LA"	"22013"	"Malnutrition (E40-E46)"	"GR113-048"	Suppressed	12776	Suppressed
	"Bienville Parish, LA"	"22013"	"Other nutritional deficiencies (E50-E64)"	"GR113-049"	Suppressed	12776	Suppressed
	"Bienville Parish, LA"	"22013"	"#Meningitis (G00,G03)"	"GR113-050"	Suppressed	12776	Suppressed
	"Bienville Parish, LA"	"22013"	"#Parkinson disease (G20-G21)"	"GR113-051"	Suppressed	12776	Suppressed
	"Bienville Parish, LA"	"22013"	"#Alzheimer disease (G30)"	"GR113-052"	14	12776	Unreliable
	"Bienville Parish, LA"	"22013"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	62	12776	485.3
	"Bienville Parish, LA"	"22013"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	47	12776	367.9
	"Bienville Parish, LA"	"22013"	"Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09)"	"GR113-055"	Suppressed	12776	Suppressed
	"Bienville Parish, LA"	"22013"	"Hypertensive heart disease (I11)"	"GR113-056"	Suppressed	12776	Suppressed
	"Bienville Parish, LA"	"22013"	"Hypertensive heart and renal disease (I13)"	"GR113-057"	Suppressed	12776	Suppressed
	"Bienville Parish, LA"	"22013"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	Suppressed	12776	Suppressed
	"Bienville Parish, LA"	"22013"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	Suppressed	12776	Suppressed
	"Bienville Parish, LA"	"22013"	"Other acute ischemic heart diseases (I24)"	"GR113-060"	Suppressed	12776	Suppressed
	"Bienville Parish, LA"	"22013"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	Suppressed	12776	Suppressed
	"Bienville Parish, LA"	"22013"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	Suppressed	12776	Suppressed
	"Bienville Parish, LA"	"22013"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	Suppressed	12776	Suppressed
	"Bienville Parish, LA"	"22013"	"Other heart diseases (I26-I51)"	"GR113-064"	35	12776	274.0
	"Bienville Parish, LA"	"22013"	"Acute and subacute endocarditis (I33)"	"GR113-065"	Suppressed	12776	Suppressed
	"Bienville Parish, LA"	"22013"	"Diseases of pericardium and acute myocarditis (I30-I31,I40)"	"GR113-066"	Suppressed	12776	Suppressed
	"Bienville Parish, LA"	"22013"	"Heart failure (I50)"	"GR113-067"	Suppressed	12776	Suppressed
	"Bienville Parish, LA"	"22013"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	27	12776	211.3
	"Bienville Parish, LA"	"22013"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	Suppressed	12776	Suppressed
	"Bienville Parish, LA"	"22013"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	13	12776	Unreliable
	"Bienville Parish, LA"	"22013"	"#Atherosclerosis (I70)"	"GR113-071"	Suppressed	12776	Suppressed
	"Bienville Parish, LA"	"22013"	"Other diseases of circulatory system (I71-I78)"	"GR113-072"	Suppressed	12776	Suppressed
	"Bienville Parish, LA"	"22013"	"#Aortic aneurysm and dissection (I71)"	"GR113-073"	Suppressed	12776	Suppressed
	"Bienville Parish, LA"	"22013"	"Other diseases of arteries, arterioles and capillaries (I72-I78)"	"GR113-074"	Suppressed	12776	Suppressed
	"Bienville Parish, LA"	"22013"	"Other disorders of circulatory system (I80-I99)"	"GR113-075"	Suppressed	12776	Suppressed
	"Bienville Parish, LA"	"22013"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	Suppressed	12776	Suppressed
	"Bienville Parish, LA"	"22013"	"Influenza (J09-J11)"	"GR113-077"	Suppressed	12776	Suppressed
	"Bienville Parish, LA"	"22013"	"Pneumonia (J12-J18)"	"GR113-078"	Suppressed	12776	Suppressed
	"Bienville Parish, LA"	"22013"	"Other acute lower respiratory infections (J20-J22,U04)"	"GR113-079"	Suppressed	12776	Suppressed
	"Bienville Parish, LA"	"22013"	"#Acute bronchitis and bronchiolitis (J20-J21)"	"GR113-080"	Suppressed	12776	Suppressed
	"Bienville Parish, LA"	"22013"	"Other and unspecified acute lower respiratory infections (J22,U04)"	"GR113-081"	Suppressed	12776	Suppressed
	"Bienville Parish, LA"	"22013"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	10	12776	Unreliable
	"Bienville Parish, LA"	"22013"	"Bronchitis, chronic and unspecified (J40-J42)"	"GR113-083"	Suppressed	12776	Suppressed
	"Bienville Parish, LA"	"22013"	"Emphysema (J43)"	"GR113-084"	Suppressed	12776	Suppressed
	"Bienville Parish, LA"	"22013"	"Asthma (J45-J46)"	"GR113-085"	Suppressed	12776	Suppressed
	"Bienville Parish, LA"	"22013"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	10	12776	Unreliable
	"Bienville Parish, LA"	"22013"	"#Pneumoconioses and chemical effects (J60-J66,J68,U07.0)"	"GR113-087"	Suppressed	12776	Suppressed
	"Bienville Parish, LA"	"22013"	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	Suppressed	12776	Suppressed
	"Bienville Parish, LA"	"22013"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	Suppressed	12776	Suppressed
	"Bienville Parish, LA"	"22013"	"#Peptic ulcer (K25-K28)"	"GR113-090"	Suppressed	12776	Suppressed
	"Bienville Parish, LA"	"22013"	"#Diseases of appendix (K35-K38)"	"GR113-091"	Suppressed	12776	Suppressed
	"Bienville Parish, LA"	"22013"	"#Hernia (K40-K46)"	"GR113-092"	Suppressed	12776	Suppressed
	"Bienville Parish, LA"	"22013"	"#Chronic liver disease and cirrhosis (K70,K73-K74)"	"GR113-093"	Suppressed	12776	Suppressed
	"Bienville Parish, LA"	"22013"	"Alcoholic liver disease (K70)"	"GR113-094"	Suppressed	12776	Suppressed
	"Bienville Parish, LA"	"22013"	"Other chronic liver disease and cirrhosis (K73-K74)"	"GR113-095"	Suppressed	12776	Suppressed
	"Bienville Parish, LA"	"22013"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	Suppressed	12776	Suppressed
	"Bienville Parish, LA"	"22013"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	Suppressed	12776	Suppressed
	"Bienville Parish, LA"	"22013"	"Acute and rapidly progressive nephritic and nephrotic syndrome (N00-N01,N04)"	"GR113-098"	Suppressed	12776	Suppressed
	"Bienville Parish, LA"	"22013"	"Chronic glomerulonephritis, nephritis and nephropathy not specified as acute or chronic, and renal sclerosis unspecified (N02-N03,N05-N07,N26)"	"GR113-099"	Suppressed	12776	Suppressed
	"Bienville Parish, LA"	"22013"	"Renal failure (N17-N19)"	"GR113-100"	Suppressed	12776	Suppressed
	"Bienville Parish, LA"	"22013"	"Other disorders of kidney (N25,N27)"	"GR113-101"	Suppressed	12776	Suppressed
	"Bienville Parish, LA"	"22013"	"#Infections of kidney (N10-N12,N13.6,N15.1)"	"GR113-102"	Suppressed	12776	Suppressed
	"Bienville Parish, LA"	"22013"	"#Hyperplasia of prostate (N40)"	"GR113-103"	Suppressed	12776	Suppressed
	"Bienville Parish, LA"	"22013"	"#Inflammatory diseases of female pelvic organs (N70-N76)"	"GR113-104"	Suppressed	12776	Suppressed
	"Bienville Parish, LA"	"22013"	"#Pregnancy, childbirth and the puerperium (O00-O99)"	"GR113-105"	Suppressed	12776	Suppressed
	"Bienville Parish, LA"	"22013"	"Pregnancy with abortive outcome (O00-O07)"	"GR113-106"	Suppressed	12776	Suppressed
	"Bienville Parish, LA"	"22013"	"Other complications of pregnancy, childbirth and the puerperium (O10-O99)"	"GR113-107"	Suppressed	12776	Suppressed
	"Bienville Parish, LA"	"22013"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	Suppressed	12776	Suppressed
	"Bienville Parish, LA"	"22013"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	Suppressed	12776	Suppressed
	"Bienville Parish, LA"	"22013"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	Suppressed	12776	Suppressed
	"Bienville Parish, LA"	"22013"	"All other diseases (Residual) "	"GR113-111"	28	12776	219.2
	"Bienville Parish, LA"	"22013"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	10	12776	Unreliable
	"Bienville Parish, LA"	"22013"	"Transport accidents (V01-V99,Y85)"	"GR113-113"	Suppressed	12776	Suppressed
	"Bienville Parish, LA"	"22013"	"Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)"	"GR113-114"	Suppressed	12776	Suppressed
	"Bienville Parish, LA"	"22013"	"Other land transport accidents (V01,V05-V06,V09.1,V09.3-V09.9,V10-V11,V15-V18,V19.3,V19.8-V19.9,V80.0-V80.2,V80.6-V80.9,V81.2-V81.9,V82.2-V82.9,V87.9,V88.9,V89.1,V89.3,V89.9)"	"GR113-115"	Suppressed	12776	Suppressed
	"Bienville Parish, LA"	"22013"	"Water, air and space, and other and unspecified transport accidents and their sequelae (V90-V99,Y85)"	"GR113-116"	Suppressed	12776	Suppressed
	"Bienville Parish, LA"	"22013"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	Suppressed	12776	Suppressed
	"Bienville Parish, LA"	"22013"	"Falls (W00-W19)"	"GR113-118"	Suppressed	12776	Suppressed
	"Bienville Parish, LA"	"22013"	"Accidental discharge of firearms (W32-W34)"	"GR113-119"	Suppressed	12776	Suppressed
	"Bienville Parish, LA"	"22013"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	Suppressed	12776	Suppressed
	"Bienville Parish, LA"	"22013"	"Accidental exposure to smoke, fire and flames (X00-X09)"	"GR113-121"	Suppressed	12776	Suppressed
	"Bienville Parish, LA"	"22013"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	Suppressed	12776	Suppressed
	"Bienville Parish, LA"	"22013"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	Suppressed	12776	Suppressed
	"Bienville Parish, LA"	"22013"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	Suppressed	12776	Suppressed
	"Bienville Parish, LA"	"22013"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	Suppressed	12776	Suppressed
	"Bienville Parish, LA"	"22013"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	Suppressed	12776	Suppressed
	"Bienville Parish, LA"	"22013"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	Suppressed	12776	Suppressed
	"Bienville Parish, LA"	"22013"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	Suppressed	12776	Suppressed
	"Bienville Parish, LA"	"22013"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	Suppressed	12776	Suppressed
	"Bienville Parish, LA"	"22013"	"#Legal intervention (Y35,Y89.0)"	"GR113-130"	Suppressed	12776	Suppressed
	"Bienville Parish, LA"	"22013"	"Events of undetermined intent (Y10-Y34,Y87.2,Y89.9)"	"GR113-131"	Suppressed	12776	Suppressed
	"Bienville Parish, LA"	"22013"	"Discharge of firearms, undetermined intent (Y22-Y24)"	"GR113-132"	Suppressed	12776	Suppressed
	"Bienville Parish, LA"	"22013"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	Suppressed	12776	Suppressed
	"Bienville Parish, LA"	"22013"	"#Operations of war and their sequelae (Y36,Y89.1)"	"GR113-134"	Suppressed	12776	Suppressed
	"Bienville Parish, LA"	"22013"	"#Complications of medical and surgical care (Y40-Y84,Y88)"	"GR113-135"	Suppressed	12776	Suppressed
	"Bienville Parish, LA"	"22013"	"#Enterocolitis due to Clostridium difficile (A04.7)"	"GR113-136"	Suppressed	12776	Suppressed
	"Bienville Parish, LA"	"22013"	"#COVID-19 (U07.1)"	"GR113-137"	30	12776	234.8
	"Bossier Parish, LA"	"22015"	"#Salmonella infections (A01-A02)"	"GR113-001"	Suppressed	129144	Suppressed
	"Bossier Parish, LA"	"22015"	"#Shigellosis and amebiasis (A03,A06)"	"GR113-002"	Suppressed	129144	Suppressed
	"Bossier Parish, LA"	"22015"	"Certain other intestinal infections (A04,A07-A09)"	"GR113-003"	Suppressed	129144	Suppressed
	"Bossier Parish, LA"	"22015"	"#Tuberculosis (A16-A19)"	"GR113-004"	Suppressed	129144	Suppressed
	"Bossier Parish, LA"	"22015"	"Respiratory tuberculosis (A16)"	"GR113-005"	Suppressed	129144	Suppressed
	"Bossier Parish, LA"	"22015"	"Other tuberculosis (A17-A19)"	"GR113-006"	Suppressed	129144	Suppressed
	"Bossier Parish, LA"	"22015"	"#Whooping cough (A37)"	"GR113-007"	Suppressed	129144	Suppressed
	"Bossier Parish, LA"	"22015"	"#Scarlet fever and erysipelas (A38,A46)"	"GR113-008"	Suppressed	129144	Suppressed
	"Bossier Parish, LA"	"22015"	"#Meningococcal infection (A39)"	"GR113-009"	Suppressed	129144	Suppressed
	"Bossier Parish, LA"	"22015"	"#Septicemia (A40-A41)"	"GR113-010"	20	129144	15.5
	"Bossier Parish, LA"	"22015"	"#Syphilis (A50-A53)"	"GR113-011"	Suppressed	129144	Suppressed
	"Bossier Parish, LA"	"22015"	"#Acute poliomyelitis (A80)"	"GR113-012"	Suppressed	129144	Suppressed
	"Bossier Parish, LA"	"22015"	"#Arthropod-borne viral encephalitis (A83-A84,A85.2)"	"GR113-013"	Suppressed	129144	Suppressed
	"Bossier Parish, LA"	"22015"	"#Measles (B05)"	"GR113-014"	Suppressed	129144	Suppressed
	"Bossier Parish, LA"	"22015"	"#Viral hepatitis (B15-B19)"	"GR113-015"	Suppressed	129144	Suppressed
	"Bossier Parish, LA"	"22015"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	Suppressed	129144	Suppressed
	"Bossier Parish, LA"	"22015"	"#Malaria (B50-B54)"	"GR113-017"	Suppressed	129144	Suppressed
	"Bossier Parish, LA"	"22015"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)"	"GR113-018"	145	129144	112.3
	"Bossier Parish, LA"	"22015"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	255	129144	197.5
	"Bossier Parish, LA"	"22015"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	Suppressed	129144	Suppressed
	"Bossier Parish, LA"	"22015"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	Suppressed	129144	Suppressed
	"Bossier Parish, LA"	"22015"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	Suppressed	129144	Suppressed
	"Bossier Parish, LA"	"22015"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	25	129144	19.4
	"Bossier Parish, LA"	"22015"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	23	129144	17.8
	"Bossier Parish, LA"	"22015"	"Malignant neoplasm of pancreas (C25)"	"GR113-025"	16	129144	Unreliable
	"Bossier Parish, LA"	"22015"	"Malignant neoplasm of larynx (C32)"	"GR113-026"	Suppressed	129144	Suppressed
	"Bossier Parish, LA"	"22015"	"Malignant neoplasms of trachea, bronchus and lung (C33-C34)"	"GR113-027"	60	129144	46.5
	"Bossier Parish, LA"	"22015"	"Malignant melanoma of skin (C43)"	"GR113-028"	Suppressed	129144	Suppressed
	"Bossier Parish, LA"	"22015"	"Malignant neoplasm of breast (C50)"	"GR113-029"	19	129144	Unreliable
	"Bossier Parish, LA"	"22015"	"Malignant neoplasm of cervix uteri (C53)"	"GR113-030"	Suppressed	129144	Suppressed
	"Bossier Parish, LA"	"22015"	"Malignant neoplasms of corpus uteri and uterus, part unspecified (C54-C55)"	"GR113-031"	Suppressed	129144	Suppressed
	"Bossier Parish, LA"	"22015"	"Malignant neoplasm of ovary (C56)"	"GR113-032"	Suppressed	129144	Suppressed
	"Bossier Parish, LA"	"22015"	"Malignant neoplasm of prostate (C61)"	"GR113-033"	Suppressed	129144	Suppressed
	"Bossier Parish, LA"	"22015"	"Malignant neoplasms of kidney and renal pelvis (C64-C65)"	"GR113-034"	Suppressed	129144	Suppressed
	"Bossier Parish, LA"	"22015"	"Malignant neoplasm of bladder (C67)"	"GR113-035"	14	129144	Unreliable
	"Bossier Parish, LA"	"22015"	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	Suppressed	129144	Suppressed
	"Bossier Parish, LA"	"22015"	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	16	129144	Unreliable
	"Bossier Parish, LA"	"22015"	"Hodgkin disease (C81)"	"GR113-038"	Suppressed	129144	Suppressed
	"Bossier Parish, LA"	"22015"	"Non-Hodgkin lymphoma (C82-C85)"	"GR113-039"	Suppressed	129144	Suppressed
	"Bossier Parish, LA"	"22015"	"Leukemia (C91-C95)"	"GR113-040"	Suppressed	129144	Suppressed
	"Bossier Parish, LA"	"22015"	"Multiple myeloma and immunoproliferative neoplasms (C88,C90)"	"GR113-041"	Suppressed	129144	Suppressed
	"Bossier Parish, LA"	"22015"	"Other and unspecified malignant neoplasms of lymphoid, hematopoietic and related tissue (C96)"	"GR113-042"	Suppressed	129144	Suppressed
	"Bossier Parish, LA"	"22015"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	25	129144	19.4
	"Bossier Parish, LA"	"22015"	"#In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)"	"GR113-044"	Suppressed	129144	Suppressed
	"Bossier Parish, LA"	"22015"	"#Anemias (D50-D64)"	"GR113-045"	Suppressed	129144	Suppressed
	"Bossier Parish, LA"	"22015"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	57	129144	44.1
	"Bossier Parish, LA"	"22015"	"#Nutritional deficiencies (E40-E64)"	"GR113-047"	Suppressed	129144	Suppressed
	"Bossier Parish, LA"	"22015"	"Malnutrition (E40-E46)"	"GR113-048"	Suppressed	129144	Suppressed
	"Bossier Parish, LA"	"22015"	"Other nutritional deficiencies (E50-E64)"	"GR113-049"	Suppressed	129144	Suppressed
	"Bossier Parish, LA"	"22015"	"#Meningitis (G00,G03)"	"GR113-050"	Suppressed	129144	Suppressed
	"Bossier Parish, LA"	"22015"	"#Parkinson disease (G20-G21)"	"GR113-051"	Suppressed	129144	Suppressed
	"Bossier Parish, LA"	"22015"	"#Alzheimer disease (G30)"	"GR113-052"	74	129144	57.3
	"Bossier Parish, LA"	"22015"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	373	129144	288.8
	"Bossier Parish, LA"	"22015"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	267	129144	206.7
	"Bossier Parish, LA"	"22015"	"Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09)"	"GR113-055"	Suppressed	129144	Suppressed
	"Bossier Parish, LA"	"22015"	"Hypertensive heart disease (I11)"	"GR113-056"	45	129144	34.8
	"Bossier Parish, LA"	"22015"	"Hypertensive heart and renal disease (I13)"	"GR113-057"	Suppressed	129144	Suppressed
	"Bossier Parish, LA"	"22015"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	136	129144	105.3
	"Bossier Parish, LA"	"22015"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	36	129144	27.9
	"Bossier Parish, LA"	"22015"	"Other acute ischemic heart diseases (I24)"	"GR113-060"	25	129144	19.4
	"Bossier Parish, LA"	"22015"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	75	129144	58.1
	"Bossier Parish, LA"	"22015"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	15	129144	Unreliable
	"Bossier Parish, LA"	"22015"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	60	129144	46.5
	"Bossier Parish, LA"	"22015"	"Other heart diseases (I26-I51)"	"GR113-064"	81	129144	62.7
	"Bossier Parish, LA"	"22015"	"Acute and subacute endocarditis (I33)"	"GR113-065"	Suppressed	129144	Suppressed
	"Bossier Parish, LA"	"22015"	"Diseases of pericardium and acute myocarditis (I30-I31,I40)"	"GR113-066"	Suppressed	129144	Suppressed
	"Bossier Parish, LA"	"22015"	"Heart failure (I50)"	"GR113-067"	40	129144	31.0
	"Bossier Parish, LA"	"22015"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	40	129144	31.0
	"Bossier Parish, LA"	"22015"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	11	129144	Unreliable
	"Bossier Parish, LA"	"22015"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	85	129144	65.8
	"Bossier Parish, LA"	"22015"	"#Atherosclerosis (I70)"	"GR113-071"	Suppressed	129144	Suppressed
	"Bossier Parish, LA"	"22015"	"Other diseases of circulatory system (I71-I78)"	"GR113-072"	10	129144	Unreliable
	"Bossier Parish, LA"	"22015"	"#Aortic aneurysm and dissection (I71)"	"GR113-073"	Suppressed	129144	Suppressed
	"Bossier Parish, LA"	"22015"	"Other diseases of arteries, arterioles and capillaries (I72-I78)"	"GR113-074"	Suppressed	129144	Suppressed
	"Bossier Parish, LA"	"22015"	"Other disorders of circulatory system (I80-I99)"	"GR113-075"	Suppressed	129144	Suppressed
	"Bossier Parish, LA"	"22015"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	14	129144	Unreliable
	"Bossier Parish, LA"	"22015"	"Influenza (J09-J11)"	"GR113-077"	Suppressed	129144	Suppressed
	"Bossier Parish, LA"	"22015"	"Pneumonia (J12-J18)"	"GR113-078"	14	129144	Unreliable
	"Bossier Parish, LA"	"22015"	"Other acute lower respiratory infections (J20-J22,U04)"	"GR113-079"	Suppressed	129144	Suppressed
	"Bossier Parish, LA"	"22015"	"#Acute bronchitis and bronchiolitis (J20-J21)"	"GR113-080"	Suppressed	129144	Suppressed
	"Bossier Parish, LA"	"22015"	"Other and unspecified acute lower respiratory infections (J22,U04)"	"GR113-081"	Suppressed	129144	Suppressed
	"Bossier Parish, LA"	"22015"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	70	129144	54.2
	"Bossier Parish, LA"	"22015"	"Bronchitis, chronic and unspecified (J40-J42)"	"GR113-083"	Suppressed	129144	Suppressed
	"Bossier Parish, LA"	"22015"	"Emphysema (J43)"	"GR113-084"	Suppressed	129144	Suppressed
	"Bossier Parish, LA"	"22015"	"Asthma (J45-J46)"	"GR113-085"	Suppressed	129144	Suppressed
	"Bossier Parish, LA"	"22015"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	68	129144	52.7
	"Bossier Parish, LA"	"22015"	"#Pneumoconioses and chemical effects (J60-J66,J68,U07.0)"	"GR113-087"	Suppressed	129144	Suppressed
	"Bossier Parish, LA"	"22015"	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	Suppressed	129144	Suppressed
	"Bossier Parish, LA"	"22015"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	26	129144	20.1
	"Bossier Parish, LA"	"22015"	"#Peptic ulcer (K25-K28)"	"GR113-090"	Suppressed	129144	Suppressed
	"Bossier Parish, LA"	"22015"	"#Diseases of appendix (K35-K38)"	"GR113-091"	Suppressed	129144	Suppressed
	"Bossier Parish, LA"	"22015"	"#Hernia (K40-K46)"	"GR113-092"	Suppressed	129144	Suppressed
	"Bossier Parish, LA"	"22015"	"#Chronic liver disease and cirrhosis (K70,K73-K74)"	"GR113-093"	23	129144	17.8
	"Bossier Parish, LA"	"22015"	"Alcoholic liver disease (K70)"	"GR113-094"	12	129144	Unreliable
	"Bossier Parish, LA"	"22015"	"Other chronic liver disease and cirrhosis (K73-K74)"	"GR113-095"	11	129144	Unreliable
	"Bossier Parish, LA"	"22015"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	Suppressed	129144	Suppressed
	"Bossier Parish, LA"	"22015"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	23	129144	17.8
	"Bossier Parish, LA"	"22015"	"Acute and rapidly progressive nephritic and nephrotic syndrome (N00-N01,N04)"	"GR113-098"	Suppressed	129144	Suppressed
	"Bossier Parish, LA"	"22015"	"Chronic glomerulonephritis, nephritis and nephropathy not specified as acute or chronic, and renal sclerosis unspecified (N02-N03,N05-N07,N26)"	"GR113-099"	Suppressed	129144	Suppressed
	"Bossier Parish, LA"	"22015"	"Renal failure (N17-N19)"	"GR113-100"	22	129144	17.0
	"Bossier Parish, LA"	"22015"	"Other disorders of kidney (N25,N27)"	"GR113-101"	Suppressed	129144	Suppressed
	"Bossier Parish, LA"	"22015"	"#Infections of kidney (N10-N12,N13.6,N15.1)"	"GR113-102"	Suppressed	129144	Suppressed
	"Bossier Parish, LA"	"22015"	"#Hyperplasia of prostate (N40)"	"GR113-103"	Suppressed	129144	Suppressed
	"Bossier Parish, LA"	"22015"	"#Inflammatory diseases of female pelvic organs (N70-N76)"	"GR113-104"	Suppressed	129144	Suppressed
	"Bossier Parish, LA"	"22015"	"#Pregnancy, childbirth and the puerperium (O00-O99)"	"GR113-105"	Suppressed	129144	Suppressed
	"Bossier Parish, LA"	"22015"	"Pregnancy with abortive outcome (O00-O07)"	"GR113-106"	Suppressed	129144	Suppressed
	"Bossier Parish, LA"	"22015"	"Other complications of pregnancy, childbirth and the puerperium (O10-O99)"	"GR113-107"	Suppressed	129144	Suppressed
	"Bossier Parish, LA"	"22015"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	Suppressed	129144	Suppressed
